ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Cluster
466861,Female,No,21,No,Healthcare,8.0,Low,7.0,Cat_2,D,2
463177,Male,No,41,Yes,Entertainment,7.0,Low,2.0,Cat_1,D,3
461874,Male,Yes,48,Yes,Doctor,0.0,Average,3.0,Cat_3,A,0
462506,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,C,2
466868,Male,No,26,Yes,Doctor,4.0,Low,3.0,Cat_2,A,2
461253,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_4,D,2
460466,Female,No,19,No,Healthcare,8.0,Low,2.0,Cat_6,D,3
461830,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,C,0
464748,Female,Yes,52,No,Engineer,9.0,Average,5.0,Cat_4,B,3
461904,Female,Yes,50,Yes,Artist,4.0,Average,2.0,Cat_5,C,0
466737,Male,No,33,No,Entertainment,1.0,Low,2.0,Cat_6,D,2
459153,Female,Yes,75,Yes,Unemployed,0.0,High,2.0,Cat_6,B,0
467562,Male,Yes,71,Yes,Executive,0.0,High,3.0,Cat_6,A,0
465168,Female,Yes,59,No,Entertainment,8.0,Average,2.0,Cat_6,B,3
459162,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6,A,0
462831,Male,Yes,29,No,Executive,1.0,High,3.0,Cat_6,D,0
465576,Male,Yes,43,No,Executive,4.0,Average,5.0,Cat_4,A,0
464474,Female,No,52,Yes,Artist,1.0,Low,1.0,Cat_6,A,1
460566,Male,Yes,36,Yes,Homemaker,1.0,Average,2.0,Cat_3,C,0
465169,Female,No,59,Yes,Doctor,0.0,Low,4.0,Cat_6,B,1
460235,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D,2
462580,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_4,B,1
467313,Male,Yes,39,Yes,Entertainment,1.0,Average,2.0,Cat_6,B,0
460400,Female,Yes,46,Yes,Entertainment,5.0,Low,2.0,Cat_6,A,3
463406,Male,No,33,No,Marketing,0.0,Low,4.0,Cat_3,C,2
459135,Male,Yes,53,Yes,Executive,0.0,High,4.0,Cat_6,C,0
465862,Female,Yes,50,Yes,Artist,8.0,Average,1.0,Cat_6,A,3
462972,Female,Yes,62,Yes,Artist,1.0,Low,1.0,Cat_6,B,1
466284,Male,Yes,46,Yes,Artist,1.0,Average,5.0,Cat_2,C,0
464410,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,C,0
466005,Male,No,62,Yes,Entertainment,1.0,Low,4.0,Cat_2,C,1
460821,Female,No,31,Yes,Healthcare,1.0,Low,2.0,Cat_4,D,1
459206,Female,No,25,No,Artist,1.0,Low,3.0,Cat_6,C,2
467571,Male,No,23,No,Marketing,0.0,Low,2.0,Yes,C,2
461156,Male,No,22,No,Marketing,3.0,Low,6.0,Cat_3,D,2
465515,Female,Yes,47,Yes,Artist,1.0,High,6.0,Cat_6,B,0
460883,Male,Yes,68,Yes,Artist,0.0,High,2.0,Cat_6,B,0
465380,Male,No,25,No,Entertainment,5.0,Low,2.0,Cat_6,D,2
467435,Female,No,30,No,Artist,0.0,Low,2.0,Cat_6,C,2
461218,Male,Yes,27,No,Executive,0.0,Low,6.0,Cat_6,D,2
467186,Male,Yes,38,Yes,Entertainment,2.0,Average,3.0,Cat_3,B,0
459827,Female,No,33,No,Unemployed,1.0,Low,1.0,Cat_7,C,2
461859,Female,Yes,46,No,Artist,5.0,Low,5.0,Cat_6,C,2
467821,Female,Yes,37,Yes,Artist,1.0,Low,2.0,Cat_6,C,1
462525,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,C,0
462787,Female,No,29,No,Artist,1.0,Low,1.0,Cat_3,A,2
459055,Female,No,19,No,Entertainment,1.0,Low,5.0,Cat_6,D,2
462605,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_4,D,0
461252,Female,Yes,48,Yes,Doctor,1.0,Low,1.0,Cat_3,D,1
464340,Male,Yes,67,Yes,Artist,1.0,High,2.0,Cat_6,B,0
461872,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,B,0
459746,Male,Yes,56,Yes,Artist,1.0,Average,2.0,Cat_6,B,0
466274,Male,Yes,69,Yes,Executive,0.0,Low,2.0,Cat_6,A,1
467499,Male,Yes,40,Yes,Artist,1.0,Low,3.0,Cat_6,C,1
467423,Male,Yes,61,Yes,Artist,0.0,Low,1.0,Cat_6,B,1
463865,Male,Yes,46,Yes,Artist,0.0,Average,5.0,Cat_6,B,0
467504,Female,Yes,31,No,Doctor,1.0,Low,4.0,Cat_6,D,2
458984,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,C,0
459142,Female,Yes,89,Yes,Artist,0.0,High,3.0,Cat_6,C,0
462993,Male,Yes,30,No,Artist,1.0,Average,3.0,Cat_6,B,0
467947,Female,Yes,59,Yes,Artist,1.0,Average,4.0,Cat_6,C,0
466389,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,Cat_6,A,0
460632,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_3,D,2
465626,Female,No,42,Yes,Artist,7.0,Low,3.0,Cat_6,C,3
461768,Male,Yes,69,Yes,Artist,0.0,High,2.0,Cat_6,C,0
462242,Female,No,30,Yes,Entertainment,0.0,Low,5.0,Cat_1,D,2
466949,Male,Yes,39,No,Executive,12.0,High,7.0,Cat_6,B,3
465479,Male,No,27,No,Artist,1.0,Low,1.0,Cat_4,D,2
464845,Male,Yes,30,No,Engineer,1.0,Average,3.0,Cat_4,A,0
465066,Male,Yes,47,Yes,Executive,7.0,High,4.0,Cat_6,C,0
466817,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6,B,0
466436,Male,Yes,42,No,Doctor,0.0,Average,3.0,Cat_6,B,0
467974,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_4,B,1
460341,Female,No,31,No,Entertainment,11.0,Low,5.0,Cat_7,D,3
467463,Female,Yes,39,Yes,Artist,8.0,Average,3.0,Cat_6,B,3
466235,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_4,C,0
459371,Male,Yes,35,Yes,Unemployed,1.0,Low,2.0,Cat_6,A,1
460233,Male,No,43,Yes,Doctor,0.0,Low,2.0,Cat_6,D,1
466094,Female,No,31,No,Healthcare,0.0,Low,3.0,Cat_6,B,2
461451,Female,No,28,Yes,Engineer,1.0,Low,6.0,Cat_2,A,2
460473,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_4,B,0
461786,Male,Yes,71,Yes,Lawyer,0.0,High,2.0,Cat_6,C,0
466745,Female,Yes,36,Yes,Homemaker,0.0,Average,2.0,Cat_6,B,0
460124,Female,No,43,Yes,Artist,1.0,Low,3.0,Cat_6,A,1
459910,Male,Yes,69,Yes,Artist,1.0,Low,2.0,Cat_6,B,1
464082,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6,A,1
461487,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C,0
465188,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,B,0
467255,Female,No,40,Yes,Healthcare,6.0,Low,2.0,Cat_6,D,3
466993,Female,Yes,43,Yes,Engineer,9.0,Average,2.0,Cat_6,C,3
467151,Male,No,37,No,Entertainment,1.0,Low,1.0,Cat_6,D,1
467480,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,D,0
464403,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,Cat_6,C,0
461518,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_3,B,0
464848,Male,Yes,35,No,Entertainment,1.0,Average,4.0,Cat_4,B,0
460715,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,A,0
466963,Male,No,63,No,Entertainment,7.0,Low,1.0,Cat_6,A,3
466508,Female,Yes,40,Yes,Artist,9.0,Average,5.0,Cat_6,B,3
460125,Female,Yes,55,Yes,Artist,10.0,Low,1.0,Cat_6,B,3
462325,Male,No,37,Yes,Healthcare,1.0,Low,4.0,Cat_4,B,2
461537,Male,No,31,Yes,Artist,0.0,Low,1.0,Cat_6,B,1
461679,Male,No,28,Yes,Healthcare,4.0,Low,4.0,Cat_6,D,2
463559,Female,Yes,48,Yes,Engineer,1.0,High,3.0,Cat_6,B,0
464330,Male,No,38,Yes,Artist,1.0,Low,2.0,Cat_6,A,1
467018,Male,Yes,57,Yes,Artist,1.0,Average,5.0,Cat_6,C,0
463160,Female,No,48,No,Entertainment,1.0,Low,1.0,Cat_6,B,1
467736,Female,Yes,79,Yes,Lawyer,4.0,High,2.0,Cat_6,B,0
466104,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,B,1
467825,Female,No,21,No,Marketing,1.0,Low,8.0,Cat_6,C,2
466599,Female,No,33,Yes,Healthcare,1.0,Low,2.0,Cat_6,C,1
466724,Male,No,38,Yes,Artist,0.0,Low,2.0,Cat_6,B,1
463062,Female,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_6,B,0
467881,Female,No,33,Yes,Artist,10.0,Low,1.0,Cat_7,A,3
462578,Male,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_4,B,3
459177,Female,Yes,39,Yes,Artist,1.0,Average,4.0,Cat_6,A,0
459232,Female,Yes,59,Yes,Artist,0.0,High,2.0,Cat_6,C,0
459302,Female,Yes,57,Yes,Artist,1.0,Average,4.0,Cat_2,C,0
467019,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,C,1
462122,Male,Yes,42,No,Entertainment,6.0,Low,3.0,Cat_6,B,3
459776,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0,Cat_6,D,1
466074,Female,No,29,No,Engineer,9.0,Low,2.0,Cat_4,A,3
461528,Female,No,33,Yes,Engineer,1.0,Low,2.0,Cat_6,A,1
464375,Female,Yes,63,Yes,Artist,1.0,Low,2.0,Cat_6,B,1
460138,Male,No,33,Yes,Entertainment,9.0,Low,6.0,Cat_6,D,3
460232,Male,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,D,2
464444,Male,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,C,3
467783,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,C,0
460497,Male,Yes,35,Yes,Entertainment,6.0,Low,5.0,Cat_3,D,3
465124,Female,Yes,29,Yes,Healthcare,6.0,Average,2.0,Cat_6,A,3
464602,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0,Cat_1,D,1
465581,Male,Yes,38,Yes,Artist,0.0,Low,4.0,Cat_3,A,1
462750,Male,No,22,No,Healthcare,9.0,Low,8.0,Cat_6,D,2
461258,Female,Yes,57,Yes,Artist,1.0,Average,3.0,Cat_4,C,0
464958,Female,Yes,42,No,Engineer,1.0,Average,6.0,Cat_4,B,0
462537,Male,No,78,Yes,Entertainment,1.0,Low,1.0,Cat_6,C,1
462268,Female,Yes,77,Yes,Lawyer,6.0,High,2.0,Cat_6,B,0
460920,Male,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_6,C,0
463816,Male,Yes,53,Yes,Healthcare,3.0,High,4.0,Cat_7,B,0
461712,Female,Yes,42,Yes,Artist,1.0,Low,2.0,Cat_6,A,1
461846,Female,No,72,Yes,Artist,1.0,Low,2.0,Cat_2,B,1
464315,Male,Yes,71,No,Executive,1.0,Average,2.0,Cat_6,C,0
467607,Female,No,25,No,Engineer,9.0,Low,1.0,Cat_6,D,3
459259,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6,C,0
465224,Male,Yes,61,Yes,Executive,0.0,Low,3.0,Cat_6,D,1
463181,Male,Yes,48,Yes,Doctor,5.0,Average,3.0,Cat_5,B,0
467932,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_6,D,2
466876,Female,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_2,C,0
463401,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_3,D,2
464071,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,B,0
464202,Male,Yes,40,Yes,Artist,14.0,Low,1.0,Cat_6,A,3
467163,Male,No,32,No,Healthcare,9.0,Low,3.0,Cat_6,D,2
463453,Male,No,27,Yes,Healthcare,1.0,Low,4.0,Cat_6,B,2
466795,Male,Yes,55,Yes,Entertainment,1.0,Average,5.0,Cat_6,B,0
461932,Female,No,21,No,Healthcare,3.0,Low,2.0,Cat_4,D,2
467280,Female,No,28,No,Entertainment,10.0,Low,2.0,Cat_6,D,3
463658,Male,Yes,43,Yes,Artist,3.0,Average,3.0,Cat_6,C,0
460579,Female,Yes,38,No,Engineer,0.0,Average,5.0,Cat_3,A,0
462310,Male,Yes,63,Yes,Artist,5.0,Average,4.0,Cat_6,C,0
460321,Male,Yes,25,Yes,Artist,3.0,Average,2.0,Cat_6,B,0
464537,Male,Yes,41,Yes,Artist,8.0,Average,3.0,Cat_6,A,3
463335,Male,No,27,Yes,Doctor,1.0,Low,1.0,Cat_4,A,1
467346,Male,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_6,C,0
466126,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_6,B,1
464058,Male,Yes,86,Yes,Healthcare,0.0,Low,1.0,Cat_6,D,1
462232,Male,Yes,56,No,Executive,1.0,High,8.0,Cat_4,A,0
463034,Female,No,27,Yes,Homemaker,9.0,Low,1.0,Cat_6,D,3
459543,Male,Yes,70,No,Executive,1.0,High,2.0,Cat_6,A,0
459635,Female,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,D,2
464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0,Cat_6,D,0
466930,Male,No,31,No,Healthcare,2.0,Low,2.0,Cat_5,A,2
463866,Male,Yes,40,Yes,Artist,1.0,Average,4.0,Cat_6,C,0
465387,Female,Yes,43,Yes,Artist,0.0,Low,2.0,Cat_6,C,1
463246,Female,Yes,38,No,Engineer,9.0,Low,2.0,Cat_6,A,3
459719,Male,Yes,84,Yes,Lawyer,1.0,Low,2.0,Cat_4,D,1
462241,Female,No,28,No,Entertainment,1.0,Low,4.0,Cat_6,D,2
462198,Female,No,39,No,Engineer,2.0,Low,2.0,Cat_3,D,1
463283,Female,No,48,Yes,Artist,1.0,Low,1.0,Cat_3,B,1
466983,Female,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6,C,3
462812,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,C,2
462496,Male,Yes,45,No,Artist,1.0,Average,3.0,Cat_6,A,0
461782,Female,Yes,45,Yes,Artist,1.0,High,5.0,Cat_6,C,0
460405,Female,No,41,Yes,Entertainment,5.0,Low,2.0,Cat_6,D,3
460757,Female,Yes,28,No,Homemaker,9.0,High,3.0,Cat_6,A,3
467396,Male,No,20,Yes,Healthcare,0.0,Low,3.0,Cat_6,D,2
466546,Female,Yes,69,Yes,Lawyer,1.0,High,2.0,Cat_6,B,0
459138,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C,0
464830,Male,Yes,47,Yes,Executive,1.0,Average,5.0,Cat_4,B,0
459194,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,C,0
465043,Male,Yes,48,Yes,Doctor,9.0,Average,5.0,Cat_6,C,3
461435,Female,Yes,45,Yes,Artist,8.0,Average,2.0,Cat_6,C,3
462512,Female,Yes,28,No,Entertainment,1.0,Average,2.0,Cat_4,A,0
467677,Male,Yes,57,No,Entertainment,0.0,High,3.0,Cat_4,D,0
464216,Male,Yes,51,Yes,Artist,1.0,High,3.0,Cat_6,A,0
463279,Male,No,27,No,Entertainment,0.0,Low,3.0,Cat_3,A,2
460395,Female,No,27,Yes,Entertainment,8.0,Low,3.0,Cat_6,D,3
462308,Male,Yes,30,Yes,Healthcare,1.0,High,2.0,Cat_4,B,0
461309,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D,2
459310,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_2,D,1
459786,Male,Yes,57,No,Marketing,1.0,High,3.0,Cat_6,A,0
467215,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,C,0
460613,Female,Yes,46,Yes,Homemaker,8.0,Average,3.0,Cat_3,C,3
461682,Male,Yes,75,No,Executive,1.0,High,2.0,Cat_6,C,0
466979,Female,Yes,39,Yes,Homemaker,1.0,Low,1.0,Cat_3,A,1
467077,Male,Yes,61,Yes,Artist,1.0,Average,5.0,Cat_6,C,0
465605,Female,Yes,52,Yes,Engineer,4.0,Low,1.0,Cat_3,B,1
463896,Female,No,25,No,Homemaker,0.0,Low,3.0,Cat_2,C,2
463481,Female,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_7,B,0
463323,Male,Yes,31,Yes,Healthcare,2.0,Low,2.0,Cat_6,D,1
464033,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D,2
467637,Male,No,36,Yes,Engineer,1.0,Low,2.0,Cat_3,D,1
465456,Female,Yes,59,Yes,Artist,3.0,High,5.0,Cat_1,B,0
467831,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6,C,0
466041,Female,Yes,52,Yes,Engineer,1.0,Low,1.0,Cat_4,A,1
464285,Female,No,25,Yes,Artist,9.0,Low,1.0,Cat_6,B,3
465697,Female,Yes,47,No,Artist,7.0,Low,1.0,Cat_6,C,3
465199,Male,Yes,32,Yes,Entertainment,1.0,Low,2.0,Cat_6,A,1
466057,Female,Yes,38,No,Doctor,1.0,Average,2.0,Cat_4,D,0
467327,Male,Yes,52,Yes,Artist,3.0,Average,4.0,Cat_6,C,0
460495,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_3,D,2
466180,Male,Yes,70,No,Lawyer,0.0,Low,1.0,Cat_6,B,1
467954,Male,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,D,2
467915,Female,No,23,No,Doctor,0.0,Low,4.0,Cat_6,C,2
464786,Male,No,33,No,Marketing,1.0,Low,3.0,Cat_4,D,2
462811,Male,Yes,37,Yes,Marketing,1.0,High,2.0,Cat_6,B,0
459220,Female,Yes,77,Yes,Lawyer,1.0,High,2.0,Cat_6,A,0
461196,Female,Yes,42,Yes,Engineer,8.0,Low,2.0,Cat_3,D,3
465069,Male,Yes,73,Yes,Healthcare,1.0,Average,3.0,Cat_6,C,0
464959,Female,Yes,40,Yes,Engineer,1.0,Average,6.0,Cat_4,B,0
460537,Female,No,33,Yes,Artist,0.0,Low,3.0,Cat_3,A,1
461019,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_3,D,2
467240,Female,Yes,22,No,Doctor,6.0,High,3.0,Cat_6,D,0
460116,Female,Yes,43,Yes,Unemployed,1.0,Low,2.0,Cat_6,D,1
466319,Female,Yes,29,No,Healthcare,1.0,Low,4.0,Cat_6,C,2
465801,Male,Yes,37,Yes,Doctor,8.0,Low,6.0,Cat_6,C,3
461686,Male,Yes,59,Yes,Artist,1.0,Low,2.0,Cat_6,B,1
459263,Female,No,32,No,Healthcare,8.0,Low,4.0,Cat_6,D,2
460487,Female,No,42,No,Homemaker,1.0,Low,1.0,Cat_3,B,1
462947,Female,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_6,B,1
463875,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_2,A,1
459704,Male,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,B,0
467741,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_4,D,2
464978,Male,Yes,62,No,Executive,0.0,High,2.0,Cat_4,B,0
465402,Male,No,31,No,Healthcare,1.0,Low,2.0,Cat_6,D,2
465191,Female,No,58,Yes,Engineer,1.0,Low,1.0,Cat_6,A,1
459459,Male,Yes,36,Yes,Artist,4.0,Low,1.0,Cat_6,A,1
467458,Female,No,28,Yes,Entertainment,0.0,Low,2.0,Cat_6,D,1
459223,Female,Yes,47,Yes,Doctor,1.0,Average,4.0,Cat_6,C,0
465762,Female,No,36,No,Engineer,9.0,Low,2.0,Cat_4,D,3
466882,Male,No,36,Yes,Artist,0.0,Low,2.0,Cat_6,A,1
463170,Female,Yes,33,Yes,Healthcare,0.0,Low,5.0,Cat_3,D,2
462296,Female,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,C,0
466625,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_7,C,0
462043,Male,No,33,No,Healthcare,0.0,Low,5.0,Cat_6,C,2
466777,Female,Yes,49,Yes,Homemaker,8.0,Average,2.0,Cat_6,C,3
459959,Male,Yes,25,Yes,Artist,9.0,Low,4.0,Cat_6,D,3
462470,Male,Yes,80,Yes,Executive,3.0,Low,1.0,Cat_6,B,1
460805,Male,No,36,Yes,Healthcare,8.0,Low,4.0,Cat_2,A,3
460026,Male,No,26,No,Engineer,7.0,Low,1.0,Cat_6,D,3
463244,Female,Yes,45,No,Doctor,1.0,Low,1.0,Cat_6,B,1
463902,Female,Yes,41,Yes,Entertainment,1.0,Average,4.0,Cat_6,C,0
462032,Female,Yes,69,Yes,Artist,0.0,Low,2.0,Cat_6,C,1
467291,Male,Yes,53,Yes,Entertainment,1.0,Average,4.0,Cat_6,D,0
467847,Male,Yes,41,Yes,Artist,8.0,High,2.0,Cat_2,A,0
462243,Male,Yes,43,No,Executive,1.0,Low,4.0,Cat_6,A,1
466626,Female,Yes,51,Yes,Artist,1.0,Average,2.0,Cat_7,C,0
464372,Male,Yes,45,Yes,Artist,1.0,Average,6.0,Cat_5,C,0
465005,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6,C,0
466185,Male,Yes,57,Yes,Doctor,0.0,Average,4.0,Cat_6,C,0
462165,Male,Yes,70,Yes,Lawyer,3.0,High,2.0,Cat_6,D,0
464740,Female,Yes,59,No,Artist,1.0,Low,3.0,Cat_4,C,1
467391,Male,Yes,84,Yes,Lawyer,1.0,Low,1.0,Cat_6,C,1
463753,Female,No,30,Yes,Healthcare,0.0,Low,5.0,Cat_2,D,2
460892,Male,Yes,43,Yes,Engineer,1.0,Average,4.0,Cat_7,A,0
459852,Male,No,40,Yes,Artist,7.0,Low,1.0,Cat_6,A,3
460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,D,1
463202,Male,No,33,No,Marketing,0.0,Low,3.0,Cat_3,D,2
466973,Female,Yes,63,Yes,Marketing,2.0,Low,1.0,Cat_6,D,1
460739,Male,Yes,41,Yes,Executive,1.0,High,5.0,Cat_6,A,0
459217,Female,Yes,60,No,Lawyer,1.0,Average,3.0,Cat_6,B,0
462148,Male,Yes,62,Yes,Artist,0.0,Average,2.0,Cat_4,C,0
462265,Male,No,31,Yes,Doctor,3.0,Low,4.0,Cat_6,C,2
460455,Female,Yes,28,Yes,Homemaker,9.0,Average,2.0,Cat_3,B,3
462402,Female,Yes,37,No,Entertainment,1.0,Average,2.0,Cat_4,D,0
459386,Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_6,B,0
461526,Male,Yes,78,No,Entertainment,0.0,Low,2.0,Cat_6,D,1
466782,Male,No,19,No,Unemployed,9.0,Low,3.0,Cat_4,D,2
461538,Female,No,38,Yes,Artist,8.0,Low,8.0,Cat_2,B,2
460736,Male,No,19,No,Entertainment,0.0,Low,3.0,Cat_6,C,2
459859,Female,Yes,28,No,Doctor,9.0,Low,1.0,Cat_7,A,3
466252,Female,Yes,73,No,Executive,0.0,Low,3.0,Cat_4,B,1
462240,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,A,0
466920,Male,No,21,No,Healthcare,7.0,Low,4.0,Cat_3,D,2
466293,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B,0
466926,Male,No,20,No,Healthcare,0.0,Low,2.0,Cat_6,D,2
464422,Male,No,59,No,Entertainment,1.0,Low,1.0,Cat_3,A,1
461517,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_6,B,0
466763,Male,Yes,55,Yes,Homemaker,0.0,Low,4.0,Cat_6,B,1
460822,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A,1
460957,Male,Yes,48,Yes,Entertainment,1.0,Low,2.0,Cat_4,B,1
466715,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,C,0
459843,Male,Yes,52,No,Artist,1.0,Average,6.0,Cat_6,B,0
459653,Female,No,25,Yes,Unemployed,8.0,Low,1.0,Cat_6,D,3
460045,Male,Yes,56,Yes,Artist,0.0,Low,2.0,Cat_6,B,1
464249,Male,Yes,80,No,Lawyer,1.0,High,2.0,Cat_6,C,0
467723,Male,Yes,83,No,Executive,0.0,Low,7.0,Cat_6,D,0
459764,Male,Yes,48,Yes,Artist,1.0,Average,2.0,Yes,B,0
466664,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,A,0
464867,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,B,0
459742,Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,C,0
463768,Female,Yes,38,No,Engineer,1.0,Low,1.0,Cat_4,A,1
465636,Male,No,29,Yes,Healthcare,3.0,Low,3.0,Cat_4,D,2
467639,Male,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_6,B,0
464760,Female,Yes,52,No,Engineer,6.0,Average,4.0,Cat_4,B,0
464986,Male,Yes,67,No,Lawyer,1.0,High,2.0,Cat_6,A,0
462024,Male,No,33,Yes,Entertainment,1.0,Low,8.0,Cat_4,C,2
464730,Male,Yes,36,No,Executive,1.0,High,6.0,Cat_4,D,0
465823,Male,Yes,65,No,Entertainment,7.0,Average,4.0,Cat_4,D,0
465546,Female,No,25,No,Marketing,1.0,Low,9.0,Cat_5,D,2
460460,Male,Yes,27,No,Entertainment,4.0,Low,4.0,Cat_3,B,2
467202,Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6,A,2
467184,Male,Yes,51,No,Engineer,0.0,Average,3.0,Cat_6,D,0
465327,Female,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6,D,1
459314,Male,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_6,C,0
466072,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_3,D,2
466086,Male,Yes,80,Yes,Lawyer,0.0,High,2.0,Cat_6,C,0
459343,Female,Yes,40,Yes,Entertainment,12.0,Low,6.0,Cat_6,A,3
459224,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C,0
465473,Female,No,55,Yes,Artist,3.0,Low,1.0,Cat_6,A,1
466887,Male,Yes,36,Yes,Entertainment,1.0,Low,3.0,Cat_3,A,1
463682,Male,Yes,41,Yes,Artist,12.0,Average,2.0,Cat_6,B,3
460963,Female,No,32,Yes,Artist,0.0,Low,3.0,Cat_6,B,1
467033,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_2,D,3
463883,Male,No,30,No,Healthcare,0.0,Low,2.0,Cat_4,B,2
466716,Female,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_6,C,1
464251,Male,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_2,B,0
463843,Male,Yes,49,Yes,Executive,0.0,High,4.0,Cat_6,A,0
461476,Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_2,C,0
467787,Male,No,20,No,Healthcare,8.0,Low,5.0,Cat_6,D,2
463130,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_6,B,0
467722,Male,No,32,Yes,Doctor,6.0,Low,5.0,Cat_6,D,2
465241,Male,No,23,No,Healthcare,3.0,Low,2.0,Cat_4,D,2
460345,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C,0
463512,Female,No,30,No,Engineer,0.0,Low,3.0,Cat_6,B,2
466255,Male,Yes,45,Yes,Entertainment,0.0,Low,4.0,Cat_2,C,1
